https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264310780/processed_ATL03_20200925083651_00180903_006_02.h5,ATL03_20200925083651_00180903_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,398.0,9174MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264311953/processed_ATL03_20200908222041_11540805_006_02.h5,ATL03_20200908222041_11540805_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,152.82,5987MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264312694/processed_ATL03_20200916091909_12680803_006_02.h5,ATL03_20200916091909_12680803_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,266.6,7466MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264313273/processed_ATL03_20200920091049_13290803_006_02.h5,ATL03_20200920091049_13290803_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,74.52,4969MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264314944/processed_ATL03_20200906102706_11160803_006_02.h5,ATL03_20200906102706_11160803_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,193.74,6519MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264316664/processed_ATL03_20200910230341_11850805_006_02.h5,ATL03_20200910230341_11850805_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,112.02,5457MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264317121/processed_ATL03_20200902103526_10550803_006_02.h5,ATL03_20200902103526_10550803_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,361.06,8694MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264317656/processed_ATL03_20200903100947_10700803_006_02.h5,ATL03_20200903100947_10700803_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,126.23,5641MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264321018/processed_ATL03_20200903225440_10780805_006_02.h5,ATL03_20200903225440_10780805_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,70.59,4918MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264321034/processed_ATL03_20200923221303_13830805_006_02.h5,ATL03_20200923221303_13830805_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,27.16,4354MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264321645/processed_ATL03_20200904222901_10930805_006_02.h5,ATL03_20200904222901_10930805_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,294.45,7828MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264321652/processed_ATL03_20200912092729_12070803_006_02.h5,ATL03_20200912092729_12070803_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,170.09,6212MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264321889/processed_ATL03_20200921230421_13530805_006_02.h5,ATL03_20200921230421_13530805_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,13.8,4180MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264321970/processed_ATL03_20200929224742_00880905_006_02.h5,ATL03_20200929224742_00880905_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,10.7,4140MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/264322215/processed_ATL03_20200902232019_10630805_006_02.h5,ATL03_20200902232019_10630805_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,67.84,4882MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271558494/processed_ATL03_20200502160217_05670703_006_01.h5,ATL03_20200502160217_05670703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,624.86,12124MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271558597/processed_ATL03_20200501162756_05520703_006_01.h5,ATL03_20200501162756_05520703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1462.57,23014MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271559412/processed_ATL03_20200503153638_05820703_006_01.h5,ATL03_20200503153638_05820703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1603.64,24848MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271560928/processed_ATL03_20200505161938_06130703_006_01.h5,ATL03_20200505161938_06130703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1309.51,21024MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271561854/processed_ATL03_20200506155359_06280703_006_01.h5,ATL03_20200506155359_06280703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,610.77,11941MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271562741/processed_ATL03_20200507152819_06430703_006_01.h5,ATL03_20200507152819_06430703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,2105.53,31372MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271563425/processed_ATL03_20200510154540_06890703_006_01.h5,ATL03_20200510154540_06890703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,794.63,14331MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271563711/processed_ATL03_20200509161119_06740703_006_01.h5,ATL03_20200509161119_06740703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,809.0,14517MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271564104/processed_ATL03_20200512145421_07190703_006_01.h5,ATL03_20200512145421_07190703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,403.29,9243MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271567315/processed_ATL03_20200513160259_07350703_006_01.h5,ATL03_20200513160259_07350703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,738.06,13595MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271567796/processed_ATL03_20200514153719_07500703_006_01.h5,ATL03_20200514153719_07500703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,967.42,16577MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271568056/processed_ATL03_20200515151140_07650703_006_01.h5,ATL03_20200515151140_07650703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1053.31,17694MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271568070/processed_ATL03_20200516144602_07800703_006_01.h5,ATL03_20200516144602_07800703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,763.75,13929MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271568184/processed_ATL03_20200517155440_07960703_006_01.h5,ATL03_20200517155440_07960703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,311.01,8044MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271569244/processed_ATL03_20200519150322_08260703_006_01.h5,ATL03_20200519150322_08260703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1013.79,17180MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271569658/processed_ATL03_20200518152901_08110703_006_01.h5,ATL03_20200518152901_08110703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1383.17,21982MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271572017/processed_ATL03_20200523145502_08870703_006_01.h5,ATL03_20200523145502_08870703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,913.24,15873MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271572285/processed_ATL03_20200520143742_08410703_006_01.h5,ATL03_20200520143742_08410703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1134.25,18746MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271572328/processed_ATL03_20200521154620_08570703_006_01.h5,ATL03_20200521154620_08570703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1.36,4018MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271573852/processed_ATL03_20200527144640_09480703_006_01.h5,ATL03_20200527144640_09480703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,852.9,15088MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271574128/processed_ATL03_20200522152041_08720703_006_01.h5,ATL03_20200522152041_08720703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1155.8,19026MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271575957/processed_ATL03_20200524142922_09020703_006_01.h5,ATL03_20200524142922_09020703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1568.92,24396MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271576130/processed_ATL03_20200531143821_10090703_006_01.h5,ATL03_20200531143821_10090703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,752.9,13788MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271576234/processed_ATL03_20200528142101_09630703_006_01.h5,ATL03_20200528142101_09630703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1630.05,25191MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271576270/processed_ATL03_20200526151219_09330703_006_01.h5,ATL03_20200526151219_09330703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1246.34,20203MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271577656/processed_ATL03_20200530150400_09940703_006_01.h5,ATL03_20200530150400_09940703_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1426.74,22548MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271587292/processed_ATL03_20200504042132_05900705_006_01.h5,ATL03_20200504042132_05900705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,82.06,5067MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271587907/processed_ATL03_20200503044711_05750705_006_01.h5,ATL03_20200503044711_05750705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,156.49,6035MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271587938/processed_ATL03_20200502051249_05600705_006_01.h5,ATL03_20200502051249_05600705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,61.27,4797MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271587940/processed_ATL03_20200504055549_05910705_006_01.h5,ATL03_20200504055549_05910705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,1.0,4013MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271588343/processed_ATL03_20200501053828_05450705_006_01.h5,ATL03_20200501053828_05450705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,129.41,5683MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271589407/processed_ATL03_20200508041313_06510705_006_01.h5,ATL03_20200508041313_06510705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,184.47,6399MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271589519/processed_ATL03_20200505053011_06060705_006_01.h5,ATL03_20200505053011_06060705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,225.55,6933MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271589531/processed_ATL03_20200506050431_06210705_006_01.h5,ATL03_20200506050431_06210705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,143.79,5870MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271589542/processed_ATL03_20200507043852_06360705_006_01.h5,ATL03_20200507043852_06360705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,75.66,4984MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271590592/processed_ATL03_20200511043033_06970705_006_01.h5,ATL03_20200511043033_06970705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,268.86,7496MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271591254/processed_ATL03_20200512040454_07120705_006_01.h5,ATL03_20200512040454_07120705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,59.43,4773MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271591264/processed_ATL03_20200510045612_06820705_006_01.h5,ATL03_20200510045612_06820705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,244.22,7175MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271591290/processed_ATL03_20200509052151_06670705_006_01.h5,ATL03_20200509052151_06670705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,224.06,6913MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271593106/processed_ATL03_20200514044752_07430705_006_01.h5,ATL03_20200514044752_07430705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,266.9,7470MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271593111/processed_ATL03_20200515042213_07580705_006_01.h5,ATL03_20200515042213_07580705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,84.85,5104MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271593132/processed_ATL03_20200513051331_07280705_006_01.h5,ATL03_20200513051331_07280705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,232.55,7024MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271593827/processed_ATL03_20200516035634_07730705_006_01.h5,ATL03_20200516035634_07730705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,283.6,7687MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271594118/processed_ATL03_20200522043114_08650705_006_01.h5,ATL03_20200522043114_08650705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,332.4,8322MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271594124/processed_ATL03_20200524033955_08950705_006_01.h5,ATL03_20200524033955_08950705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,351.18,8566MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271594133/processed_ATL03_20200521032236_08490705_006_01.h5,ATL03_20200521032236_08490705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,54.71,4712MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271594465/processed_ATL03_20200520034815_08340705_006_01.h5,ATL03_20200520034815_08340705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,325.39,8231MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271594546/processed_ATL03_20200523040534_08800705_006_01.h5,ATL03_20200523040534_08800705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,202.34,6631MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271594562/processed_ATL03_20200519041354_08190705_006_01.h5,ATL03_20200519041354_08190705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,261.31,7398MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271594577/processed_ATL03_20200518043933_08040705_006_01.h5,ATL03_20200518043933_08040705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,280.89,7652MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271595069/processed_ATL03_20200521045653_08500705_006_01.h5,ATL03_20200521045653_08500705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,173.21,6252MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271595455/processed_ATL03_20200517050512_07890705_006_01.h5,ATL03_20200517050512_07890705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,283.24,7683MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271596076/processed_ATL03_20200527035713_09410705_006_01.h5,ATL03_20200527035713_09410705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,232.73,7026MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271596087/processed_ATL03_20200528033134_09560705_006_01.h5,ATL03_20200528033134_09560705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,288.64,7753MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271596088/processed_ATL03_20200529030555_09710705_006_01.h5,ATL03_20200529030555_09710705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,286.22,7721MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271596540/processed_ATL03_20200525044832_09110705_006_01.h5,ATL03_20200525044832_09110705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,117.12,5523MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271596546/processed_ATL03_20200525031415_09100705_006_01.h5,ATL03_20200525031415_09100705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,148.11,5926MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271596561/processed_ATL03_20200526042252_09260705_006_01.h5,ATL03_20200526042252_09260705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,346.59,8506MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271596938/processed_ATL03_20200529044012_09720705_006_01.h5,ATL03_20200529044012_09720705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,75.4,4981MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271597138/processed_ATL03_20200530041433_09870705_006_01.h5,ATL03_20200530041433_09870705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,408.51,9311MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271597270/processed_ATL03_20200531034854_10020705_006_01.h5,ATL03_20200531034854_10020705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,233.92,7041MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271711919/processed_ATL03_20200606024914_10930705_006_01.h5,ATL03_20200606024914_10930705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,272.19,7539MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271715454/processed_ATL03_20200613025813_12000705_006_01.h5,ATL03_20200613025813_12000705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,282.11,7668MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271718443/processed_ATL03_20200618022414_12760705_006_01.h5,ATL03_20200618022414_12760705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,408.82,9315MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271718451/processed_ATL03_20200605031453_10780705_006_01.h5,ATL03_20200605031453_10780705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,361.18,8696MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271720057/processed_ATL03_20200614023234_12150705_006_01.h5,ATL03_20200614023234_12150705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,367.18,8774MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271721226/processed_ATL03_20200617024953_12610705_006_01.h5,ATL03_20200617024953_12610705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,322.69,8195MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271721532/processed_ATL03_20200616031533_12460705_006_01.h5,ATL03_20200616031533_12460705_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,386.12,9020MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624144/271723089/processed_ATL03_20200626020734_00110805_006_01.h5,ATL03_20200626020734_00110805_006_01,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2020_2200_NW,geojsons/GRE_2200_NW.geojson,262.0,7406MB
